CodigoFaculdade;CodigoCurso;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome
4270;M045;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4271;0707;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;1633;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;1635;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;1637;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;1642;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;1643;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;6293;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4271;6915;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;6924;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;6925;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;8072;200;Artes e Humanidades;220;Humanidades;222;Línguas e Literaturas Estrangeiras
4271;9736;800;Serviços;810;Serviços Pessoais;813;Desporto
4271;9853;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4271;M045;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4272;0707;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4272;1633;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4272;1642;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4272;1643;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4275;1121;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4275;1735;300;Ciências Sociais, Comércio e Direito;380;Direito;380;Direito
4275;8056;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4275;9058;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4275;9173;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
4275;9242;300;Ciências Sociais, Comércio e Direito;380;Direito;380;Direito
4277;0074;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4277;0102;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
4277;0503;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem
4277;0703;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4277;0734;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4277;1098;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
4277;1105;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem
4277;2086;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
4277;8169;800;Serviços;860;Serviços de Segurança;861;Protecção de Pessoas e Bens
4277;9050;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem
4277;9175;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4277;9221;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia
4280;0402;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4280;0403;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;0413;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;0437;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;1042;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4280;1042;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4280;1622;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;1792;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;2571;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;2681;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;6619;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;6838;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;9157;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4280;9180;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;9206;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4280;9238;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
4280;9242;300;Ciências Sociais, Comércio e Direito;380;Direito;380;Direito
4280;9254;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4280;9667;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
4280;M084;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
4283;0396;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4283;0438;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4283;0481;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
4283;0490;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
4283;0555;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;0558;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;0734;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;1119;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4283;1515;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4283;1572;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
4283;1624;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;2121;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4283;2395;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4283;2575;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;9056;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4283;9097;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
4283;9152;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4283;9208;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4283;9242;300;Ciências Sociais, Comércio e Direito;380;Direito;380;Direito
4285;0446;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4290;0177;800;Serviços;810;Serviços Pessoais;813;Desporto
4290;0416;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4290;0529;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo
4290;0562;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4290;0564;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4290;0662;800;Serviços;850;Protecção do Ambiente;852;Ambientes Naturais e Vida Selvagem
4290;0701;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia
4290;6454;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;146;Formação de Professores e Formadores de Áreas Tecnológicas
4290;6908;800;Serviços;810;Serviços Pessoais;813;Desporto
4290;8043;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4290;8079;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
4290;9147;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4290;9150;800;Serviços;850;Protecção do Ambiente;852;Ambientes Naturais e Vida Selvagem
4290;9177;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
4290;9213;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4290;9219;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia
4290;9314;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4290;9622;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia
4290;9736;800;Serviços;810;Serviços Pessoais;813;Desporto
4290;M194;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4292;9058;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
4292;9069;200;Artes e Humanidades;210;Artes;214;Design
4292;9097;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
4292;9157;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4292;9186;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
4292;9242;300;Ciências Sociais, Comércio e Direito;380;Direito;380;Direito
4295;0109;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;349;Ciências Empresariais - programas não classificados noutra área de formação
4295;0482;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4295;6279;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;349;Ciências Empresariais - programas não classificados noutra área de formação
4295;6318;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4295;9053;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;349;Ciências Empresariais - programas não classificados noutra área de formação
4295;9156;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
4298;0182;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
4298;0518;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;0625;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
4298;0655;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;0692;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;0707;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;1146;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;1146;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;1637;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;1643;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;1731;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
4298;2855;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
4298;2857;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;6031;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4298;6639;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;6818;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;6844;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4298;6914;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
4298;6915;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4298;8042;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
4298;8468;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
4298;9073;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
4298;9173;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
4298;9550;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
4298;9853;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
4299;2878;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4299;2892;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4299;9735;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4299;9814;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
4300;0416;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
